16 209598.551000 0.000205526
497 2375406.635000 0.000872007
25 120283.375000 0.000430578
117 560547.116000 0.000640873
60 285743.249000 0.000626233
216 1032181.039000 0.000631526
341 1625652.881000 0.000224169
291 1385521.484000 0.000983419
190 905125.388000 0.000996392
252 1205170.259000 0.00022545
425 2022925.641000 0.000619276
187 890694.666000 0.00085285
3 14454.128000 0.000222203
101 480470.886000 0.000975326
325 1545930.094000 0.000702119
6 29214.920000 0.000828341
367 1750377.974000 0.000128011
600 2854506.611000 6.15401
347 1652371.399000 0.000790365
264 1256562.918000 0.000369706
22 104781.595000 0.00094764
475 2257889.728000 0.000999202
35 166416.937000 0.000786773
198 941706.958000 0.000480794
250 1192721.757000 0.000363226
150 713947.009000 0.00056272
41 195143.101000 0.000828855
467 2223303.952000 0.000307113
216 1024412.634000 0.000668784
79 374783.941000 0.00023846
600 2851866.352000 0.00711169
43 204373.858000 0.000455305
61 290617.179000 0.000551927
200 957425.424000 0.000891131
15 72350.106000 0.00049669
600 2857382.506000 2.61957
50 237974.614000 0.00079327
31 147560.357000 0.000741977
113 539651.273000 0.0007065
366 1743464.921000 0.000591101
195 930904.711000 0.000905657
5 23911.701000 0.000501797
4 19066.417000 0.000579695
43 204152.607000 0.000425494
242 1152508.214000 0.000674898
475 2260047.706000 0.0002013
78 371677.025000 0.000788712
523 2500462.480000 0.000320737
214 1017866.081000 0.000466234
412 1963310.640000 0.000305584
129 612754.875000 0.000414921
45 213773.408000 0.000807504
111 526793.039000 0.00080395
5 23816.611000 0.000785233
289 1375484.100000 0.000539825
249 1187739.940000 0.000529296
9 42849.543000 4.14526e-05
261 1240299.410000 0.000735948
400 1908623.879000 0.000289717
370 1758509.573000 0.000895719
49 232288.393000 0.000740617
154 729217.335000 0.000398793
156 738907.109000 0.000346619
7 33272.627000 0.00065197
94 445909.740000 0.000850093
255 1214176.675000 0.000976858
600 2857427.904000 0.0453445
287 1366042.335000 0.000678389
298 1416757.102000 0.000279679
143 679000.362000 0.00046503
408 1941275.508000 0.000254648
151 717141.287000 0.000572323
456 2171431.581000 0.000304825
324 1538394.823000 0.000809175
262 1243875.285000 0.000986035
276 1312184.096000 0.00019455
80 380243.992000 0.000167767
67 318844.486000 0.000268599
60 284771.235000 0.000844102
194 920509.227000 0.000193161
61 289354.207000 0.000788089
56 265656.171000 0.00059199
25 120000.149000 0.000845481
173 823993.764000 0.000132322
234 1111397.969000 0.000807838
117 555665.733000 0.000942532
225 1069943.275000 0.000883714
420 1995445.106000 0.0002994
31 147311.418000 4.91514e-05
25 118737.537000 0.000927672
71 337216.548000 0.000855712
93 441405.196000 0.00049079
82 388780.056000 0.000900411
129 611813.763000 0.000786376
89 421690.247000 0.000485426
13 61764.963000 0.000684811
20 94917.421000 0.000527746
180 854151.782000 0.000375429
27 128466.767000 0.000466339
265 1258592.422000 0.000559151
121 574139.013000 0.0007101
151 717464.134000 0.000909362
72 341902.882000 0.000292484
493 2341522.170000 0.000200008
80 380228.813000 0.000537422
229 1088491.555000 0.000156672
23 109093.213000 0.000361285
246 1168577.430000 0.00091671
600 2850868.330000 1.58719
207 983827.239000 0.000859945
23 109272.426000 0.00079323
170 807446.742000 0.000449317
7 34207.095000 0.000447894
99 473447.922000 0.000200832
140 665859.067000 0.000740958
194 924239.820000 0.000908936
192 913978.898000 0.000345146
577 2752776.340000 9.96493e-05
400 1913442.399000 0.000848966
124 591609.021000 0.000641567
43 204524.343000 0.000536271
180 859357.663000 0.00053691
149 708636.653000 0.000452558
150 715199.986000 0.00090537
20 96477.365000 0.000341887
90 430497.770000 0.000158145
13 62219.248000 0.000860996
54 257133.520000 0.000976331
47 223482.840000 0.000889871
55 261606.096000 0.000633534
66 316093.743000 0.000511423
104 497920.408000 0.00066682
301 1435765.623000 0.000403778
37 176330.669000 0.000658754
208 991829.750000 0.000589203
188 900968.574000 3.19178e-05
62 295791.503000 0.000797709
266 1270399.425000 0.000922377
121 576967.568000 0.000329212
83 396287.519000 0.000914984
456 2172200.614000 0.000744819
113 538644.970000 0.000748744
94 447701.711000 0.00067678
279 1329819.118000 0.000185404
61 290945.654000 0.000381144
58 275244.484000 0.000509645
10 47643.779000 0.000930496
18 85543.644000 0.00012649
277 1317521.018000 0.000474809
365 1736125.424000 0.000526663
214 1017028.309000 0.00030645
47 224756.338000 0.000485741
26 123721.497000 0.000182184
3 14434.178000 0.000286724
193 917460.893000 0.000664568
32 151965.250000 9.15809e-05
400 1900453.413000 0.000163178
199 944853.817000 0.000857935
549 2623164.730000 0.00057367
136 646881.514000 0.000659096
13 61977.973000 0.000404654
184 874484.728000 0.000251305
412 1960386.412000 0.00086705
177 839723.739000 0.000370909
600 2858386.704000 0.0616458
204 974423.785000 0.000378264
79 376231.484000 0.000196726
52 247517.665000 0.000831622
530 2525063.893000 0.000649806
16 76682.356000 0.000451666
66 313779.694000 0.000504085
50 237933.966000 0.000608426
286 1356355.721000 0.000266347
108 513156.590000 0.000659797
224 1067311.710000 0.000330346
505 2403337.856000 0.00098528
398 1904977.582000 0.000350755
139 661111.382000 0.000977802
195 931339.970000 0.000627034
24 114617.393000 0.000272363
349 1663597.040000 0.00070747
269 1282930.829000 0.000771041
189 903607.498000 0.000398644
397 1896730.686000 0.000700018
3 14910.898000 0.000942181
481 2298510.143000 0.000379943
600 2864563.669000 0.276021
2 9710.887000 0.000569397
157 748827.369000 0.000737568
191 912035.741000 0.000871424
179 851955.543000 0.000863674
79 375939.713000 0.000315035
81 384805.559000 0.000690037
47 224537.175000 0.000106706
164 785886.651000 0.000874578
20 95967.914000 0.000736445
47 223384.783000 0.00051615
146 693640.157000 0.000900039
339 1611751.491000 0.000114693
158 752341.544000 0.000479582
186 890860.435000 0.000758727
13 62228.171000 0.000806048
182 866669.495000 0.000595027
116 552027.288000 0.000159088
124 589253.262000 0.00021103
36 171686.064000 0.000374692
35 167762.322000 0.000868746
169 809086.269000 0.000959043
5 23788.482000 0.000781036
38 180559.923000 0.000127804
600 2850928.917000 0.119505
59 281237.932000 0.000642432
287 1360641.444000 0.000835061
386 1833425.367000 0.000445848
578 2750491.378000 0.000974783
79 375745.976000 0.000486036
211 1003607.122000 0.000599137
161 764270.709000 9.57475e-05
7 33366.416000 0.000976714
278 1324631.937000 0.000970525
88 418169.299000 0.000807068
41 194752.953000 0.000509437
53 251553.947000 0.000399821
110 522310.531000 0.000644833
400 1902675.120000 0.0002549
100 474971.472000 0.000584514
138 655155.829000 0.000705227
14 66563.711000 0.000812038
514 2444692.267000 0.000626198
28 133074.354000 0.00052138
83 393898.240000 0.000562809
126 597856.926000 0.000288377
248 1176431.877000 0.000255557
534 2536094.854000 0.00043536
200 950672.493000 0.000358796
363 1725146.323000 0.000780462
174 832675.507000 0.000907826
42 199711.624000 0.00047021
18 85681.127000 0.000502211
148 702648.173000 0.00073206
600 2850443.827000 4.26045
143 679081.931000 0.000143657
67 317990.900000 0.000232081
