1 4922.65890119555 4741.697527 5089.808643
2 2185.89027557333 2181.474849 2189.875845
4 1474.47543393556 1444.593039 1503.081115
6 1239.04707076 1234.54657 1242.071917
8 1118.81494912889 1113.190771 1122.586416
10 1036.82765475556 1034.095175 1037.058941
12 1224.93779240222 1204.262753 1248.082586
14 1225.96850903333 1168.371223 1215.155455
16 1245.66780468667 1214.289117 1273.361918
